id,title,description,category,date,location,coordinates,points,stateId,maxAttendees,imageUrl,createdAt
eea0960d-3d57-41ad-add3-09dd807d2a90,APC Leadership Summit - Kogi,"A high-level summit bringing together party leaders, stakeholders, and experts to chart the course for sustainable development and effective governance.",Summit,"""2025-09-28T20:23:59.812Z""","Ward 1, Kogi",,10,de62c792-05b2-4336-82af-35815fd0e403,500,,"""2025-11-12T20:23:59.915Z"""
c1196d11-18b7-46cc-a7f4-9af145cb363b,Youth Mobilization Rally - Kogi,A celebration of our achievements and a demonstration of our resolve to continue the fight for development and prosperity for all Nigerians.,Rally,"""2026-02-05T20:23:59.812Z""","Ward 5, Kogi",,10,de62c792-05b2-4336-82af-35815fd0e403,5000,,"""2025-11-12T20:23:59.915Z"""
4af4ca1d-385c-456a-96ff-f2682377cf7a,Youth Mobilization Rally - Kogi,A celebration of our achievements and a demonstration of our resolve to continue the fight for development and prosperity for all Nigerians.,Rally,"""2025-10-12T20:23:59.812Z""",Kogi Convention Center,,10,de62c792-05b2-4336-82af-35815fd0e403,100,,"""2025-11-12T20:23:59.915Z"""
0c72c243-5c84-46b6-ab9f-a3b44d835ace,Youth Mobilization Rally - Kogi,"Rally alongside fellow progressives to show support for our party's vision of a better Nigeria. Together, we are stronger and our voice cannot be ignored.",Rally,"""2026-05-08T20:23:59.812Z""",Kogi Town Hall,,10,de62c792-05b2-4336-82af-35815fd0e403,100,,"""2025-11-12T20:23:59.915Z"""
d732d292-1cae-48b1-bbb4-aba15f9ff0d9,Healthcare Policy Dialogue - Kogi,"Bringing together policymakers, experts, and stakeholders to deliberate on effective strategies for sustainable development.",Policy Dialogue,"""2026-04-23T20:23:59.812Z""",Kogi Sports Stadium,,10,de62c792-05b2-4336-82af-35815fd0e403,300,,"""2025-11-12T20:23:59.915Z"""
e4947576-ee92-4500-a734-3c7f95643712,Healthcare Innovation Summit - Nasarawa,"A high-level summit bringing together party leaders, stakeholders, and experts to chart the course for sustainable development and effective governance.",Summit,"""2025-12-21T20:23:59.812Z""","Ward 5, Nasarawa",,10,bb5e9476-7838-442f-9b90-8ef5e1481e81,1000,,"""2025-11-12T20:23:59.915Z"""
c4f3516a-3768-4a3a-94e8-1d23228c9765,State Development Summit - Nasarawa,"A high-level summit bringing together party leaders, stakeholders, and experts to chart the course for sustainable development and effective governance.",Summit,"""2025-07-21T20:23:59.812Z""",Nasarawa City Square,,10,bb5e9476-7838-442f-9b90-8ef5e1481e81,50,,"""2025-11-12T20:23:59.915Z"""
b76665d3-0cd3-4e8d-99f3-55a8f994aff6,Grassroots Organizing Skills - Nasarawa,Capacity building session to strengthen our party's human resources and prepare members for leadership roles.,Training,"""2026-03-28T20:23:59.812Z""",Nasarawa Government House Banquet Hall,,10,bb5e9476-7838-442f-9b90-8ef5e1481e81,1000,,"""2025-11-12T20:23:59.915Z"""
1d908370-8f5a-459d-bce0-49fc77814faf,Free Medical Outreach - Nasarawa,Bringing hope and tangible support to communities in need. Join us in making a difference in people's lives.,Community Outreach,"""2025-07-04T20:23:59.812Z""",Nasarawa Central Mosque,,10,bb5e9476-7838-442f-9b90-8ef5e1481e81,500,,"""2025-11-12T20:23:59.915Z"""
6de6ab42-b04a-45fd-a94b-da866b07cd82,Women in Politics Conference - Nasarawa,Bringing together women leaders and advocates to strengthen women's voices in policy and decision-making.,Women's Conference,"""2025-07-19T20:23:59.812Z""","Local Government Headquarters, Nasarawa",,10,bb5e9476-7838-442f-9b90-8ef5e1481e81,50,,"""2025-11-12T20:23:59.915Z"""
a8ff8f1d-dcb5-4327-92a4-39feba7d9ffa,Healthcare Innovation Summit - Nasarawa,An intensive dialogue session focused on crafting innovative solutions to pressing challenges facing our state and nation.,Summit,"""2025-11-22T20:23:59.812Z""","Local Government Headquarters, Nasarawa",,10,bb5e9476-7838-442f-9b90-8ef5e1481e81,1000,,"""2025-11-12T20:23:59.915Z"""
8f10332b-4942-40d4-88f2-2c148cc4baed,Youth Empowerment Forum - Nasarawa,"A platform for youth to voice their aspirations, concerns, and ideas for a better society.",Youth Forum,"""2026-02-12T20:23:59.812Z""","Ward 1, Nasarawa",,10,bb5e9476-7838-442f-9b90-8ef5e1481e81,1000,,"""2025-11-12T20:23:59.915Z"""
c8bfcac8-5867-4f0e-be4b-29207a91bf9d,Political Leadership Training - Ogun,Equipping current and aspiring leaders with the skills and knowledge needed for effective governance and representation.,Leadership Workshop,"""2025-06-02T20:23:59.812Z""",Ogun Government House Banquet Hall,,10,2cfabdcf-74bf-49ca-af9b-08258207558f,1000,,"""2025-11-12T20:23:59.915Z"""
9793e40c-456b-4f39-b338-761fc644c9b4,Skills Acquisition Outreach - Ogun,APC's commitment to the people demonstrated through direct community intervention and support programs.,Community Outreach,"""2026-04-28T20:23:59.812Z""",Ogun Central Mosque,,10,2cfabdcf-74bf-49ca-af9b-08258207558f,5000,,"""2025-11-12T20:23:59.915Z"""
9d4ecd5c-202e-4895-b07c-eeeeb8e1caab,Women in Politics Conference - Ogun,Bringing together women leaders and advocates to strengthen women's voices in policy and decision-making.,Women's Conference,"""2026-04-30T20:23:59.812Z""","Ward 5, Ogun",,10,2cfabdcf-74bf-49ca-af9b-08258207558f,50,,"""2025-11-12T20:23:59.915Z"""
a8f2e5ae-a61f-4994-bb5e-5bbd064faf54,Leadership Development Program - Ogun,Comprehensive training program to equip volunteers and members with the skills needed for effective grassroots mobilization and community engagement.,Training,"""2025-11-15T20:23:59.812Z""",Ogun Convention Center,,10,2cfabdcf-74bf-49ca-af9b-08258207558f,200,,"""2025-11-12T20:23:59.915Z"""
409ee692-2650-475a-b343-dc01d504cc2e,Ward Coordinators Workshop - Ogun,"Interactive workshop focused on ethical leadership, community service, and effective communication.",Leadership Workshop,"""2026-04-20T20:23:59.812Z""",Ogun Cathedral Hall,,10,2cfabdcf-74bf-49ca-af9b-08258207558f,5000,,"""2025-11-12T20:23:59.976Z"""
0bdc410f-7d25-4031-abb8-7ce9a360463a,Party Building Fundraiser - Ogun,Support the party's initiatives through this fundraising event. Every contribution helps us serve the people better.,Fundraiser,"""2025-07-18T20:23:59.812Z""",Ogun Government House Banquet Hall,,10,2cfabdcf-74bf-49ca-af9b-08258207558f,5000,,"""2025-11-12T20:23:59.976Z"""
4de873c3-6844-47aa-91d2-12488bedde2b,Election Campaign Fundraiser - Ogun,An exclusive fundraising event to support our campaign activities and community development projects. Your contribution makes a real difference.,Fundraiser,"""2025-06-28T20:23:59.812Z""",Ogun Cathedral Hall,,10,2cfabdcf-74bf-49ca-af9b-08258207558f,300,,"""2025-11-12T20:23:59.976Z"""
19a3a79f-967b-49c8-b98f-4ec8210b9043,Progressive March for Change - Ondo,A massive mobilization event to demonstrate our commitment to progress and good governance. Join thousands of party faithful as we march for change and development.,Rally,"""2025-08-05T20:23:59.812Z""",Ondo Government House Banquet Hall,,10,8e197436-5c58-49c9-bf0e-21b2fb09a5a7,500,,"""2025-11-12T20:23:59.976Z"""
15e1d45d-e1bf-4286-bc39-4566d387bdad,Women Empowerment Summit - Ondo,Addressing gender equity issues and charting pathways for women's economic and political empowerment.,Women's Conference,"""2026-01-04T20:23:59.812Z""",Ondo Convention Center,,10,8e197436-5c58-49c9-bf0e-21b2fb09a5a7,50,,"""2025-11-12T20:23:59.976Z"""
206c55be-1368-46f5-b140-8a479d92fbc5,Back-to-School Support Program - Ondo,Free community service program reaching out to underserved communities with essential services and support.,Community Outreach,"""2025-11-02T20:23:59.812Z""",Ondo Convention Center,,10,8e197436-5c58-49c9-bf0e-21b2fb09a5a7,2000,,"""2025-11-12T20:23:59.976Z"""
824f0a48-1fb2-4610-95b2-5e21d21e578c,Gender Equality Dialogue - Ondo,Bringing together women leaders and advocates to strengthen women's voices in policy and decision-making.,Women's Conference,"""2026-05-08T20:23:59.812Z""","Ward 5, Ondo",,10,8e197436-5c58-49c9-bf0e-21b2fb09a5a7,50,,"""2025-11-12T20:23:59.976Z"""
d8bf94c2-3e06-41b2-aeff-1f6758fa110c,Women Empowerment Summit - Ondo,Addressing gender equity issues and charting pathways for women's economic and political empowerment.,Women's Conference,"""2026-04-03T20:23:59.812Z""","Local Government Headquarters, Ondo",,10,8e197436-5c58-49c9-bf0e-21b2fb09a5a7,5000,,"""2025-11-12T20:23:59.976Z"""
4facc2b1-e9ee-4931-879c-00d286df8266,Election Campaign Fundraiser - Ondo,An exclusive fundraising event to support our campaign activities and community development projects. Your contribution makes a real difference.,Fundraiser,"""2025-09-13T20:23:59.812Z""",Ondo Community Center,,10,8e197436-5c58-49c9-bf0e-21b2fb09a5a7,200,,"""2025-11-12T20:23:59.976Z"""
170916ab-63c5-4e1d-9449-ef564fbe947b,Women's Economic Forum - Ondo,Bringing together women leaders and advocates to strengthen women's voices in policy and decision-making.,Women's Conference,"""2026-01-14T20:23:59.812Z""","Local Government Headquarters, Ondo",,10,8e197436-5c58-49c9-bf0e-21b2fb09a5a7,1000,,"""2025-11-12T20:23:59.976Z"""
ab09e25d-3c82-4b27-96a7-128f20a71995,Women in Politics Conference - Osun,Bringing together women leaders and advocates to strengthen women's voices in policy and decision-making.,Women's Conference,"""2025-06-30T20:23:59.812Z""","Ward 1, Osun",,10,13e00786-8b42-4618-8843-f0e184e1e877,1000,,"""2025-11-12T20:23:59.976Z"""
f72452d6-f8ba-49aa-8da5-4103269dc287,Political Leadership Training - Osun,Developing the next generation of party leaders through intensive leadership training and mentorship.,Leadership Workshop,"""2025-07-26T20:23:59.812Z""",Osun Cathedral Hall,,10,13e00786-8b42-4618-8843-f0e184e1e877,300,,"""2025-11-12T20:23:59.976Z"""
ef894a39-1cd7-44d8-bbdc-de038eeb1c2d,Support Rally for Good Governance - Osun,A celebration of our achievements and a demonstration of our resolve to continue the fight for development and prosperity for all Nigerians.,Rally,"""2025-11-05T20:23:59.812Z""",Osun City Square,,10,13e00786-8b42-4618-8843-f0e184e1e877,500,,"""2025-11-12T20:23:59.976Z"""
014f73bc-90d9-44f3-a81f-087a3fc835cb,Security Policy Discussion - Osun,A platform for informed debate and consensus-building on key policy issues affecting our communities.,Policy Dialogue,"""2026-04-11T20:23:59.812Z""",Osun Convention Center,,10,13e00786-8b42-4618-8843-f0e184e1e877,2000,,"""2025-11-12T20:23:59.976Z"""
287a1b4d-9e27-4dc3-b4bd-ab9d87c928fa,Women in Politics Conference - Osun,Celebrating women's achievements and discussing strategies for greater women participation in governance and leadership.,Women's Conference,"""2025-12-17T20:23:59.812Z""",Osun Central Mosque,,10,13e00786-8b42-4618-8843-f0e184e1e877,300,,"""2025-11-12T20:23:59.976Z"""
0279f90e-455c-4c73-8ffb-1a782f64caf4,Skills Acquisition Outreach - Osun,APC's commitment to the people demonstrated through direct community intervention and support programs.,Community Outreach,"""2026-03-06T20:23:59.812Z""",Osun Government House Banquet Hall,,10,13e00786-8b42-4618-8843-f0e184e1e877,200,,"""2025-11-12T20:23:59.976Z"""
d8749cdc-6178-499c-b9e9-937ead5ea806,Infrastructure Planning Session - Osun,"Bringing together policymakers, experts, and stakeholders to deliberate on effective strategies for sustainable development.",Policy Dialogue,"""2025-11-24T20:23:59.812Z""",Osun City Square,,10,13e00786-8b42-4618-8843-f0e184e1e877,50,,"""2025-11-12T20:23:59.976Z"""
7c093480-fa2b-4035-a75b-12c4e87e3606,Economic Growth Summit - Taraba,Strategic planning and collaboration forum for party leadership and key stakeholders to align on priorities and action plans.,Summit,"""2025-12-10T20:23:59.812Z""",Taraba Sports Stadium,,10,de14d0b3-64f3-49dd-b229-a6bcb3b97968,100,,"""2025-11-12T20:23:59.976Z"""
29b7bcee-03ad-4fe6-b2ae-5c976486538b,Campaign Fundraising Dinner - Taraba,Join prominent party leaders and donors for a special fundraising dinner to support our vision of progress and development.,Fundraiser,"""2025-07-02T20:23:59.812Z""",Taraba City Square,,10,de14d0b3-64f3-49dd-b229-a6bcb3b97968,200,,"""2025-11-12T20:23:59.976Z"""
a8988bc2-95c2-4eaf-a737-c0c0209466d8,Community Support Fundraiser - Taraba,An exclusive fundraising event to support our campaign activities and community development projects. Your contribution makes a real difference.,Fundraiser,"""2025-05-24T20:23:59.812Z""",Taraba Cathedral Hall,,10,de14d0b3-64f3-49dd-b229-a6bcb3b97968,50,,"""2025-11-12T20:23:59.976Z"""
8571c84d-f671-4baa-bcf2-63e12158cd27,Meet Your Representatives - Taraba,"Join us for an interactive town hall meeting where community members can directly engage with party leaders and representatives. Share your concerns, ask questions, and participate in shaping our collective future.",Town Hall,"""2025-07-30T20:23:59.812Z""",Taraba Community Center,,10,de14d0b3-64f3-49dd-b229-a6bcb3b97968,100,,"""2025-11-12T20:23:59.976Z"""
30e0c33f-af45-4ae5-96b6-5e3710f49aa5,People's Forum: Your Voice Matters - Taraba,An open forum for constituents to discuss pressing community issues and development priorities. Your voice matters in building a better tomorrow for all.,Town Hall,"""2025-11-07T20:23:59.812Z""","Ward 5, Taraba",,10,de14d0b3-64f3-49dd-b229-a6bcb3b97968,100,,"""2025-11-12T20:23:59.976Z"""
07f520d4-66c1-4818-99cb-fecae7e5d4af,Party Building Fundraiser - Taraba,Support the party's initiatives through this fundraising event. Every contribution helps us serve the people better.,Fundraiser,"""2025-11-10T20:23:59.812Z""",Taraba Convention Center,,10,de14d0b3-64f3-49dd-b229-a6bcb3b97968,50,,"""2025-11-12T20:23:59.976Z"""
3ff3791f-b1e4-4da7-92e6-9c750b72acd4,Women Empowerment Summit - Taraba,Addressing gender equity issues and charting pathways for women's economic and political empowerment.,Women's Conference,"""2025-09-09T20:23:59.812Z""",Taraba State APC Secretariat,,10,de14d0b3-64f3-49dd-b229-a6bcb3b97968,300,,"""2025-11-12T20:23:59.976Z"""
763f1947-4d72-4ee1-bf03-ea26515e0625,Progressive March for Change - Yobe,"Rally alongside fellow progressives to show support for our party's vision of a better Nigeria. Together, we are stronger and our voice cannot be ignored.",Rally,"""2026-01-29T20:23:59.812Z""",Yobe Community Center,,10,bb52bc76-56c3-4f4f-b0b8-420781a7a1df,50,,"""2025-11-12T20:23:59.976Z"""
b55c82e3-0ccb-4a13-8f6d-f1d3a84cb8a0,Security Policy Discussion - Yobe,"Expert-led discussion on evidence-based policy solutions to critical challenges in education, healthcare, and economic development.",Policy Dialogue,"""2025-11-14T20:23:59.812Z""",Yobe Convention Center,,10,bb52bc76-56c3-4f4f-b0b8-420781a7a1df,50,,"""2025-11-12T20:23:59.976Z"""
173989c4-3752-4f2d-a9c8-157900a18cc4,Women Empowerment Summit - Yobe,Bringing together women leaders and advocates to strengthen women's voices in policy and decision-making.,Women's Conference,"""2025-12-19T20:23:59.812Z""","Ward 1, Yobe",,10,bb52bc76-56c3-4f4f-b0b8-420781a7a1df,300,,"""2025-11-12T20:23:59.976Z"""
e95fb23e-9be2-4e8e-addb-d2a5d9c18319,Student Engagement Session - Yobe,"Empowering young people with knowledge, skills, and opportunities to become active participants in nation building.",Youth Forum,"""2025-09-29T20:23:59.812Z""","Ward 5, Yobe",,10,bb52bc76-56c3-4f4f-b0b8-420781a7a1df,50,,"""2025-11-12T20:23:59.976Z"""
8b6d949a-0dd6-4ffc-bbd2-a410382fd17d,Community Listening Session - Yobe,An open forum for constituents to discuss pressing community issues and development priorities. Your voice matters in building a better tomorrow for all.,Town Hall,"""2025-12-17T20:23:59.812Z""","Ward 5, Yobe",,10,bb52bc76-56c3-4f4f-b0b8-420781a7a1df,1000,,"""2025-11-12T20:23:59.976Z"""
67e6ee66-fa2a-4494-9cf8-dc65e8ed69d2,Election Campaign Fundraiser - Yobe,Support the party's initiatives through this fundraising event. Every contribution helps us serve the people better.,Fundraiser,"""2026-04-06T20:23:59.812Z""",Yobe Cathedral Hall,,10,bb52bc76-56c3-4f4f-b0b8-420781a7a1df,2000,,"""2025-11-12T20:23:59.976Z"""
6ceb055f-eb1e-4617-86be-01ff9c2c3723,Political Education Workshop - Yobe,Capacity building session to strengthen our party's human resources and prepare members for leadership roles.,Training,"""2026-02-26T20:23:59.812Z""",Yobe Government House Banquet Hall,,10,bb52bc76-56c3-4f4f-b0b8-420781a7a1df,300,,"""2025-11-12T20:23:59.976Z"""
144b50c3-ecf5-462f-8683-bb68e5b91eb8,Ward Coordinators Workshop - Zamfara,Equipping current and aspiring leaders with the skills and knowledge needed for effective governance and representation.,Leadership Workshop,"""2025-09-10T20:23:59.812Z""",Zamfara Sports Stadium,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,500,,"""2025-11-12T20:23:59.976Z"""
8a8ef51f-4932-4a44-b34f-1d78f1aab4f6,Campaign Volunteers Training - Zamfara,Capacity building session to strengthen our party's human resources and prepare members for leadership roles.,Training,"""2025-06-01T20:23:59.812Z""",Zamfara Sports Stadium,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,500,,"""2025-11-12T20:23:59.976Z"""
0170b929-5ab6-45a4-bbe1-9a0c14f0c058,Support Rally for Good Governance - Zamfara,"Rally alongside fellow progressives to show support for our party's vision of a better Nigeria. Together, we are stronger and our voice cannot be ignored.",Rally,"""2026-04-08T20:23:59.812Z""",Zamfara City Square,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,500,,"""2025-11-12T20:23:59.976Z"""
d2d55ed7-081f-4252-8bd8-e507c2fd69b5,Election Campaign Fundraiser - Zamfara,An exclusive fundraising event to support our campaign activities and community development projects. Your contribution makes a real difference.,Fundraiser,"""2026-02-07T20:23:59.812Z""",Zamfara Convention Center,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,1000,,"""2025-11-12T20:23:59.976Z"""
5a8ffe0f-f682-45f6-abef-f93c0beaa0f5,Leadership Development Program - Zamfara,Comprehensive training program to equip volunteers and members with the skills needed for effective grassroots mobilization and community engagement.,Training,"""2026-02-27T20:23:59.812Z""",Zamfara Government House Banquet Hall,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,300,,"""2025-11-12T20:23:59.976Z"""
98c30ebc-cd93-426f-9de6-bbf3759574fd,Economic Growth Summit - Zamfara,Strategic planning and collaboration forum for party leadership and key stakeholders to align on priorities and action plans.,Summit,"""2026-02-25T20:23:59.812Z""",Zamfara Convention Center,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,5000,,"""2025-11-12T20:23:59.976Z"""
80be3864-fc8f-47bd-a94c-291631ebb564,Infrastructure Planning Session - Zamfara,"Expert-led discussion on evidence-based policy solutions to critical challenges in education, healthcare, and economic development.",Policy Dialogue,"""2025-10-30T20:23:59.812Z""",Zamfara Community Center,,10,71db8410-4949-492e-8cb0-1ac42ab97fa8,300,,"""2025-11-12T20:23:59.976Z"""
b04c5349-b3a4-49ef-8a0b-fe53a86bf58c,Infrastructure Planning Session - Adamawa,A platform for informed debate and consensus-building on key policy issues affecting our communities.,Policy Dialogue,"""2025-08-30T20:23:59.812Z""",Adamawa Central Mosque,,10,744acf2a-539c-4def-9a48-e788e719b82a,50,,"""2025-11-12T20:23:59.976Z"""
bd00fe72-ec77-494f-936e-be9cc4d9ce22,Free Medical Outreach - Adamawa,APC's commitment to the people demonstrated through direct community intervention and support programs.,Community Outreach,"""2025-09-03T20:23:59.812Z""",Adamawa City Square,,10,744acf2a-539c-4def-9a48-e788e719b82a,500,,"""2025-11-12T20:23:59.976Z"""
f17f2c50-26b5-4396-a8fd-569d22d1b609,Meet Your Representatives - Adamawa,An open forum for constituents to discuss pressing community issues and development priorities. Your voice matters in building a better tomorrow for all.,Town Hall,"""2026-05-01T20:23:59.812Z""",Adamawa Community Center,,10,744acf2a-539c-4def-9a48-e788e719b82a,1000,,"""2025-11-12T20:23:59.976Z"""
7afe5f3e-fa46-4f4c-a742-52eb4aa4f2bd,APC Leadership Summit - Adamawa,An intensive dialogue session focused on crafting innovative solutions to pressing challenges facing our state and nation.,Summit,"""2026-04-05T20:23:59.812Z""",Adamawa Sports Stadium,,10,744acf2a-539c-4def-9a48-e788e719b82a,5000,,"""2025-11-12T20:23:59.976Z"""
560a1046-61da-4dbc-bcef-d1bde8c7edcf,Tech Skills for Youth - Adamawa,"A platform for youth to voice their aspirations, concerns, and ideas for a better society.",Youth Forum,"""2025-08-22T20:23:59.812Z""",Adamawa Cathedral Hall,,10,744acf2a-539c-4def-9a48-e788e719b82a,2000,,"""2025-11-12T20:23:59.976Z"""
a39934f8-32d9-41bc-95b3-2abb4d4d0fe3,Victory Celebration Rally - Adamawa,A celebration of our achievements and a demonstration of our resolve to continue the fight for development and prosperity for all Nigerians.,Rally,"""2026-05-05T20:23:59.812Z""","Local Government Headquarters, Adamawa",,10,744acf2a-539c-4def-9a48-e788e719b82a,1000,,"""2025-11-12T20:23:59.976Z"""
588278dc-ae96-4c0e-84bb-27718681e772,Political Education Workshop - Adamawa,Comprehensive training program to equip volunteers and members with the skills needed for effective grassroots mobilization and community engagement.,Training,"""2025-10-29T20:23:59.812Z""","Ward 5, Adamawa",,10,744acf2a-539c-4def-9a48-e788e719b82a,500,,"""2025-11-12T20:23:59.976Z"""
94c64f07-43fc-4a60-a281-631985f0f57d,Women Empowerment Summit - Bayelsa,Celebrating women's achievements and discussing strategies for greater women participation in governance and leadership.,Women's Conference,"""2026-03-29T20:23:59.812Z""",Bayelsa Cathedral Hall,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,500,,"""2025-11-12T20:23:59.976Z"""
68fe4193-d78e-4212-a89b-21d6e29a9269,Skills Acquisition Outreach - Bayelsa,Bringing hope and tangible support to communities in need. Join us in making a difference in people's lives.,Community Outreach,"""2025-05-22T20:23:59.812Z""",Bayelsa Cathedral Hall,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,100,,"""2025-11-12T20:23:59.976Z"""
6bc1b878-92c4-4bb7-8d7f-afdd3286ceaf,Education Reform Summit - Bayelsa,"A high-level summit bringing together party leaders, stakeholders, and experts to chart the course for sustainable development and effective governance.",Summit,"""2025-11-18T20:23:59.812Z""",Bayelsa Central Mosque,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,200,,"""2025-11-12T20:23:59.976Z"""
021bfc77-f37d-4a39-95b2-dc91059a8f98,Party Building Fundraiser - Bayelsa,Join prominent party leaders and donors for a special fundraising dinner to support our vision of progress and development.,Fundraiser,"""2025-07-05T20:23:59.812Z""","Ward 5, Bayelsa",,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,300,,"""2025-11-12T20:23:59.976Z"""
ed51829f-9b0a-4679-936b-024ea3483ab5,Effective Governance Workshop - Bayelsa,Developing the next generation of party leaders through intensive leadership training and mentorship.,Leadership Workshop,"""2025-12-29T20:23:59.812Z""",Bayelsa City Square,,10,a21ce9b4-add7-4326-aac4-0308d9eaaa01,1000,,"""2025-11-12T20:23:59.976Z"""